x_coordinate,y_coordinate,z_coordinate,brightness,distance,spectral_intensity,texture_1,texture_2,texture_3,texture_4,class
0.05480028801944614,0.8247744437480411,0.14477268356962647,0.8381288135733274,0.7333616862878651,0.5372998967613107,0.5591507948755406,0.7276017906659039,0.13226813106291802,0.8203027313023835,0
0.5933297920263312,0.08594521538835942,0.004094403959808979,0.9903714243814373,0.5963378046965732,0.0855411668358812,0.9889460609830676,0.04832672225611723,0.057368865094186594,0.0027489993905548404,0
0.005791157630967714,0.4183325069185274,0.47535628140023234,0.7531721939792118,0.8897668018728033,0.20224800615592553,0.6549425610910082,0.3171703574405438,0.4569554862063253,0.7637245735501703,1
0.6125376946125617,0.5428548226181276,0.9264802514719175,0.8165979882642346,0.6053344512407726,0.1314244957210955,0.37798773600019,0.5644128642360291,0.9762379765963073,0.7998671962538981,1
0.8499184578956647,0.18500873685879216,0.05000217695031817,0.5048225885692741,0.6884939553565239,0.9837178406273427,0.8683731317632214,0.7625112145785522,0.23507551046053576,0.7916020868467778,1
0.07203286369928175,0.5702006345521814,0.9558147583250991,0.8947304791544476,0.2125214627226919,0.33913927232668917,0.3881012151774895,0.7024320251528853,0.7044269211333003,0.8859858352821367,2
0.6628048312531334,0.16743163782079384,0.40506050877235245,0.3446317256464376,0.2006907952531587,0.48254232815266584,0.5631298201680216,0.2365150631405818,0.46529152883309544,0.7706443513319411,2
0.33796114343437833,0.9767615877048723,0.20620490908187994,0.0674415888674118,0.13461405627837209,0.6118421025584801,0.628941563873054,0.40989958738466914,0.49596370420601466,0.8970834587394476,0
0.9630723229037039,0.5094226525701698,0.45874120922457096,0.5636033767129053,0.324693829817271,0.8581091053228455,0.2423565619905268,0.31646634017861885,0.8165319451907751,0.007906379160273591,1
0.3305623532109204,0.6007162142678353,0.5968288318234557,0.02741125509951725,0.22997644215794655,0.724369477162038,0.30233280734132895,0.8419149075148565,0.11839915853653249,0.724420173010001,2
0.5615626520924496,0.7597296372080006,0.08341084325308035,0.6014573877745197,0.30530941334100425,0.7583100961945883,0.9554379178232917,0.7800598916716144,0.35296028122215184,0.9726767608680504,1
0.6339777228574452,0.8232291325927752,0.6224832037224862,0.06976868597632302,0.9413765749336972,0.539132193367487,0.17656287295495643,0.8599175317719534,0.7850181089053849,0.9280837326643091,1
0.9317595511756327,0.7365612551325255,0.2727139520958781,0.4623417788548587,0.7157480581412876,0.3395316393368336,0.9590670627967391,0.3398858381844918,0.03622576498088337,0.9884334968029722,0
0.4447109547467275,0.7493245104101799,0.8451706274005873,0.5742022481205482,0.2899918405194397,0.268168345171487,0.7788442933528735,0.8851696614281421,0.38978142639612146,0.363010446249601,0
0.2058666807657804,0.9015425910605052,0.6960970730168213,0.24160310815701136,0.508260626077136,0.501314202905658,0.2388483060458374,0.7140986877473211,0.07312237656503229,0.006742397413753376,0
0.9986639870187158,0.025985582743169977,0.888705036216663,0.19802623886460025,0.9486580089370037,0.011822605030276323,0.10987632466379882,0.5431537908960417,0.478329616718865,0.5630050174750157,2
0.48437464228153204,0.03781946228402544,0.46099400988263584,0.4488259482654575,0.6106788863096273,0.6753843819957694,0.026937302228092874,0.43827117563712537,0.780089133178452,0.029417264182569625,2
0.47034109122790113,0.26482129493520445,0.7359416970020336,0.623748894506759,0.34389476904994276,0.0032829944428353075,0.7955108345931939,0.866319204736164,0.5147437263285416,0.41180804342788124,2
0.564278869016339,0.5035567232204992,0.6211202533247197,0.13913522224717056,0.6351872710579336,0.828937946863632,0.44892972093797734,0.7654491183476152,0.4063697690177851,0.688455440349041,1
0.1621968330688508,0.6888076583910883,0.9256635343502091,0.7770290932724612,0.9470513556707368,0.07073797788032965,0.2416460672093178,0.6373741370410725,0.646838010502572,0.5260298443058957,2
0.742577989487092,0.708244030637729,0.6514250264229929,0.04087608700215961,0.24452026640041136,0.6885405279364588,0.19815934415319414,0.48759607829186324,0.6768886123319808,0.21964000276504758,2
0.05594705615224882,0.1507685930331214,0.24172590909039227,0.7557804217906706,0.13679700913809534,0.5415580660283883,0.9567028295687701,0.5643130359534849,0.44903482133501826,0.07119723123895039,2
0.37725506907695927,0.8015235722632014,0.6709089081516423,0.48041187690607334,0.2436471203027213,0.08724946147791623,0.10351025308682782,0.4121038898648105,0.26503333453493516,0.12922353617378435,2
0.715846136942641,0.2825659994383607,0.9069254290005102,0.8906495211952525,0.3667877178855494,0.8572241321893962,0.31390903132212766,0.0001620104748819573,0.9203353086958679,0.5886079933785208,2
0.2426438853510532,0.4977080127882273,0.8826541946016037,0.16233824597712732,0.26147791582002744,0.24840907600438522,0.4124428243311262,0.2651479050421476,0.15860793294378195,0.22667968688860596,1
0.6115531825494729,0.2787344348444839,0.4578468383922307,0.11060099953266422,0.5259269592928183,0.7336158876916565,0.6441786139778898,0.24414651975670942,0.10856068255044682,0.8322809422780686,2
0.5054407926764299,0.7935775995067106,0.7548335164435833,0.0683500895346153,0.8093133511624406,0.12673468170767777,0.9908820039739085,0.6515390541071759,0.8191038173324515,0.7912924085250128,0
0.5112133559079428,0.9930611508834758,0.49748201694145755,0.03575650041814127,0.2708612595917065,0.5498739713968359,0.31026011602755144,0.8354211736414996,0.13501724921737024,0.05619922089786833,2
0.763799390957363,0.45403807364490645,0.5068682288325579,0.3662196448241871,0.8325891268648178,0.3917930847660749,0.36228378874567624,0.4701984136004138,0.030230761974845644,0.017857831784484746,2
0.011930405098969477,0.7875585467746649,0.28939912053252115,0.9451377478861617,0.7841078368340059,0.6107825498139641,0.46664954072054565,0.4019247915439106,0.9257579685177209,0.471477711407825,2
0.1653396351362404,0.8757601487874106,0.47270868499527163,0.34178595871936657,0.5942574164166121,0.06374666956172326,0.49671434134222225,0.308314322349452,0.5632213165795626,0.8124730710080039,0
0.5266855254113271,0.8390144890479446,0.8790799415788623,0.7634698971692087,0.20708983834085815,0.5542425587341959,0.5330219019442731,0.16581561961112756,0.34327989395593916,0.9099894598266302,1
0.11229637890148769,0.21352487507417772,0.5823284195346445,0.5116643681001801,0.704260016221918,0.06832114783245025,0.5045178969738018,0.6752749902603976,0.7701786286402058,0.6438864000169291,1
0.2637867503244543,0.25024543774251906,0.3833109478535942,0.05433833157857748,0.12159798120610166,0.5795667213119353,0.45581725541217444,0.7826279601366853,0.03277215159862923,0.3280277211507274,1
0.06893010630427843,0.2054422160637529,0.5858786309261977,0.7111133234908206,0.43835422967444304,0.7080199903434526,0.7968332887561852,0.9035726519885731,0.20335585089044228,0.30730741561562813,2
0.8199504450608374,0.7331245699801584,0.2821006649311757,0.019796710478255042,0.5597872767910274,0.2623449030718914,0.29190804143737115,0.7495919054102695,0.26689877739532974,0.3267741752677443,2
0.4169032703756834,0.5469827778730264,0.10899214855653327,0.6569051664980671,0.2593534738981572,0.5159150981497634,0.5737404608027823,0.6276169325643582,0.14590589785899188,0.6473774744587223,0
0.5184479640978497,0.23824337528751327,0.6130215335826795,0.04986630577903972,0.1748421384171277,0.010121341249373472,0.17727028426014024,0.3447491791534394,0.27018685818461674,0.703648843653278,2
0.798175318302776,0.850594954060014,0.17888662830810698,0.20767261501367784,0.8800846319480418,0.3822741995621236,0.7031480448287923,0.43251318827603336,0.9869979834990723,0.11510697709902873,1
0.02842992962938573,0.17050235007016246,0.73411454435378,0.05108861400344211,0.46361491835497703,0.30891964634966607,0.46139413967632004,0.79029172989548,0.759990130775651,0.8978499796228833,2
0.6005411205098405,0.6326949650690863,0.9105049676436068,0.14799002011581275,0.03554654874812002,0.014371308174974673,0.17287237528503385,0.13843912462548613,0.6710843425332225,0.5359420629882433,0
0.6108678830720635,0.6787098680772643,0.28819339070062366,0.6249019470937187,0.9248493195521464,0.8971572519856184,0.5605333007901876,0.509743984682489,0.10138269391420673,0.6305417154040388,1
0.4574555986035772,0.5035558417258752,0.8265823857481496,0.7690217424190507,0.642182863215283,0.5178852081858608,0.8929361816261893,0.6208520128448778,0.10788837964534193,0.6540850670463382,2
0.9499034212239741,0.9802744210388811,0.559602306440943,0.6188613430000172,0.21369638424976767,0.14909633124693722,0.3032087032813017,0.41170023117947374,0.2128006754773799,0.6576970718778624,1
0.8500235424041345,0.7996815412117735,0.08302924754768115,0.8688926383085565,0.5938361510692224,0.025343555761380476,0.2984775998129595,0.6205211735524842,0.7251215984450038,0.7884084946444233,0
0.5268425487533901,0.5111203287009519,0.6618652328343613,0.2566659873962194,0.45581903446010275,0.47462206580094113,0.6526618193055744,0.05271498678662745,0.5359523747531111,0.3796090289230465,0
0.6674086594365836,0.5801721211308729,0.979008636040225,0.3457350951953564,0.7128645443667703,0.07820104172117537,0.9405558908650797,0.0315595201644715,0.9745448785557729,0.5524157672922521,2
0.7170900728175583,0.3684897968566848,0.9067207905981542,0.6791533721164273,0.736451632195835,0.6025537179349812,0.14409147331298522,0.00821266265224685,0.3108233326393801,0.5863613940624348,0
0.13025110400000783,0.5350198569635642,0.4886095868407764,0.19694066379748287,0.3269335961348945,0.9798534349250312,0.7113166928574978,0.2527414393344516,0.6880025683116997,0.803821788730778,1
0.9511828733858783,0.9698494516686982,0.1461940235132374,0.5251753578828958,0.7633877959265233,0.18999554709686273,0.3589874767789306,0.4339904058339542,0.9366871657059472,0.013096298840315268,0
0.6719213533767502,0.6997596528682917,0.37994006048684814,0.02369227438512167,0.9380238157351901,0.8091213457670678,0.49140429488205206,0.8389589088511392,0.929657448836852,0.7677859657073138,2
0.36090895622646246,0.11046616515747165,0.7068628404512939,0.5803333463288392,0.7875730288501207,0.3589766793469724,0.7801287618426803,0.3640960717333236,0.5215237372672387,0.9995936510838926,0
0.6101299071524582,0.7961922347169078,0.23305386549965024,0.9572553432522098,0.20834840391475573,0.8138940005482603,0.1322697034950443,0.03706464332191961,0.6596473498820038,0.6679288665434282,2
0.7300798627367305,0.362990893610063,0.19595531814011302,0.030263331508965652,0.38738584578929514,0.783035066492929,0.7401921345715936,0.3098537410021922,0.791205729544741,0.041389323376817,1
0.3449128123686217,0.8500893095610429,0.5460216346965364,0.3674864574593014,0.9008675568426755,0.9494146915365812,0.45231543292893295,0.2210997032581502,0.9559845395521565,0.09653572820939282,2
0.11564260129168014,0.23914922485864754,0.3160492272522192,0.7199805196957035,0.47412149022169114,0.9101474056309139,0.019840947497895556,0.4759331362140956,0.6209610731276605,0.3383582900263511,2
0.10436410924368411,0.6137376122994668,0.6550778227446439,0.9680664919011864,0.8133190072331284,0.5327416464966742,0.2044140228284974,0.33566481581099306,0.12546899221417185,0.9447478042182357,0
0.20155353060471826,0.6873406994697882,0.8587075198675986,0.27430368383283266,0.019729952268968565,0.3350573761608001,0.3231617365683267,0.041533264525529745,0.6394832605905442,0.5517191943242435,0
0.006066908771443669,0.13900562905388458,0.8885792757750348,0.08315143677299641,0.037612765408224225,0.5280688573360985,0.43767603021424684,0.09255375977649816,0.018631578362848122,0.06626696372396212,1
0.9070828030770561,0.8444056605073066,0.5570017678771,0.7708205919791872,0.08614072685723029,0.03682508297404441,0.4481395768003644,0.22203847006443977,0.6506769710930486,0.006166433781448433,2
0.2812863075387376,0.30024054161229996,0.14381422131961086,0.9225556642370413,0.7565377553474384,0.5109938833505111,0.12408932598742917,0.8335628342314572,0.4468716178827137,0.1327865820670101,0
0.2538641312171137,0.43933974455406577,0.21427763229883978,0.22136899674626642,0.6666087676931433,0.5044668527565497,0.7799065942350641,0.39409552695244643,0.08641054675371651,0.08840357799415743,2
0.828104960575213,0.6838920467540421,0.3889647248429867,0.4292628675072815,0.48367636272365244,0.6130118597642817,0.08619904758970653,0.05147949318073419,0.9264452485892275,0.39366562531568716,0
0.18317997073328263,0.9200779952702435,0.5497921273131569,0.9113460526885908,0.12452048948012884,0.7800822986781851,0.07079554029779611,0.867800311982351,0.9291480305486631,0.3164659617340675,2
0.7712251510583717,0.42978482680521257,0.7336848207514999,0.0370118765009958,0.5603217064328347,0.5583381444053627,0.20519471483602625,0.3089706378702928,0.5736423904904769,0.7323604026938255,1
0.9398819604977098,0.8580872285319501,0.9113488427720088,0.22916053318257634,0.8021469340644263,0.5390705641851331,0.914299007028553,0.6814889651738926,0.40827865388116347,0.7249057617111389,0
0.9903292376737426,0.07872621585941286,0.18544682878009866,0.8356051440878984,0.36212247035442713,0.02630835753744909,0.8369193606623091,0.01705665416671076,0.7188113326696814,0.39605414138880557,2
0.6222776345901317,0.37607889960218244,0.014022097162361802,0.9666025928813916,0.3695067361802762,0.16454622007062025,0.17687728825209925,0.9201897115041947,0.4284555039960307,0.021132949561186165,0
0.048667416526464446,0.9410194743693371,0.009017365399742183,0.578126980377087,0.6981761146220701,0.9060731020342824,0.4487983864227969,0.9451912814978247,0.18506070310032308,0.4457619718183602,1
0.32392614354709026,0.9445125498730885,0.2569851045169952,0.8394160950890318,0.14781192218066808,0.7117909673145453,0.31388261305836607,0.4128460741837543,0.11065913985940512,0.23010615040268156,0
0.7813857122926057,0.3975324611313159,0.1806109005826837,0.7282057192074848,0.44364323215378165,0.3007893028412657,0.4694587495504351,0.3256365741934426,0.8680007571545486,0.8128850752492406,0
0.03404326364227128,0.6907710426109286,0.23923508869950894,0.30770128988284606,0.15642671853065893,0.12561653798891714,0.6341714135275772,0.10258747766172582,0.7023665658912663,0.5914379052394151,0
0.6847847276253872,0.444962776098181,0.15127470871336235,0.4337223553806504,0.4674726427752166,0.5356542243160634,0.5873974938428604,0.043954249397958334,0.3518863556201973,0.041021835313970745,2
0.6985528935370249,0.6353443863228083,0.7937740429293357,0.7575469345370383,0.5689781813702931,0.6974610846045468,0.8554010034541197,0.11957326992234718,0.287303244855011,0.6539908883848399,0
0.9859125095798906,0.439535582810758,0.6396664924008374,0.3184323297112458,0.11107590003331114,0.010407276246953479,0.07439307250618987,0.05184671723108791,0.6785193452008549,0.30298117199572927,0
0.08708466391148262,0.5643181957053743,0.31604412735248977,0.3060430446676389,0.5204480099838853,0.19065206395956336,0.8490766419158143,0.18274848347456185,0.13963107986867684,0.7473923626904714,2
0.4065150672401553,0.5848232632418318,0.01758695673353572,0.9782563796663338,0.7566980798638991,0.3528488481085952,0.15072415006395234,0.7138185962616638,0.9794064046720615,0.33597758949807544,0
0.6675787550344708,0.371241685149029,0.27934030398830445,0.8197946725675181,0.49197876865168166,0.9348746964284298,0.6719706888075839,0.3226136693562751,0.7697062048205486,0.8961799548598279,2
0.9468449622952199,0.4769819118293177,0.5172333298563901,0.24978499212315752,0.31261055732200216,0.2941594612521444,0.2347144870938762,0.2668122615454416,0.2812536229549588,0.4582726729045793,1
0.9049888101631518,0.23552606094409934,0.448094478465796,0.5298286679583055,0.9557664088299588,0.06789425276478911,0.26257102767990237,0.16038941015163832,0.9124464410478917,0.31130617627509394,2
0.13422016773807077,0.3903474666809007,0.220837262423492,0.3411079399333993,0.5444695823814684,0.4775801784986664,0.4758089724292539,0.7246551602849779,0.17535935167753747,0.5950543018267654,2
0.21997689167587786,0.08949711242811542,0.8559944365113829,0.06630184865516386,0.9228035086932364,0.8688768907791691,0.3231137592110861,0.17535037746460003,0.7241491949599974,0.2547716683390677,0
0.4223362153362906,0.40926052587237427,0.8192064091601112,0.10137165260972314,0.26446702446992354,0.5064907307826537,0.888520996222829,0.8041936296429335,0.7412558032998895,0.5278443752381511,1
0.671262677816887,0.5258719188228628,0.679041743217492,0.40507076259850117,0.4121297573552182,0.7753674301654592,0.5012709449931072,0.4223554286662653,0.40881204868237564,0.9915171493957775,1
0.878371974930827,0.330667153126314,0.18530894549286359,0.6035614136592813,0.5797568785135534,0.2678216523023714,0.09819212611684391,0.983865198513643,0.5241458446023955,0.5809618539507018,0
0.17114791927670014,0.9802596334576779,0.4236807865921617,0.08010936806001068,0.7777589904407497,0.5423012110554147,0.17497470422788874,0.5705747175956792,0.6462700155924133,0.18148504399448895,2
0.3507987886569516,0.3801046365811831,0.0009587436546981687,0.38190611764189863,0.4285994082549066,0.36967016095794647,0.22372978030844148,0.7012300157457596,0.9090154159671817,0.024816081542571533,1
0.12814947194541826,0.7436878317806155,0.8661743232581094,0.733183022709079,0.5618934717889437,0.16045139909698425,0.08158922939963187,0.48945437398860847,0.4990065609368609,0.3971363786611771,0
0.8286343233369222,0.3050930117975198,0.8438308234376043,0.5237551510596185,0.7874623173281079,0.09737203910985859,0.3268212216530517,0.8540325444615829,0.2842114563137743,0.26651198602734394,0
0.531947733253452,0.21497640914673344,0.04885761125464416,0.9754925450203658,0.5561428413569833,0.45478940375679267,0.9555884626572424,0.2868261261939429,0.7525019686512892,0.9245353430733328,2
0.6100960032651883,0.7950754783937244,0.9867782969347493,0.5595962595644943,0.3596164883881928,0.5523560582347394,0.41550227427940944,0.23383093255263265,0.9195909775709424,0.15818828906618165,2
0.2078160078727742,0.7654947587227221,0.21138415434463298,0.7809135538624727,0.2853921667908096,0.808709920675441,0.5187262102751999,0.5034358570536301,0.8583913816052342,0.6686505880686806,0
0.6837503851915616,0.3759971613422648,0.6043941699430604,0.8704698299959981,0.2824475361418588,0.1453965796807457,0.32938645745403283,0.24435053615095648,0.882986122747273,0.8967896803907551,1
0.2658764668816297,0.047436219464791596,0.46886113438406163,0.5120112665578049,0.6134020896586578,0.35011994625125786,0.24040916154922998,0.07109690493498211,0.5203549849076342,0.08747534606215246,2
0.3239731360715572,0.6911922420559189,0.8443609939570668,0.2891380667887622,0.7211635164480755,0.4920910106808266,0.7235393669487794,0.3690053725241086,0.45171089814055243,0.35214965113365815,0
0.021665454576355936,0.2411972519090636,0.8075384666101996,0.7467919682967786,0.8777378354999827,0.784808919086421,0.8503076215041218,0.43828089993084396,0.5295317987992778,0.6380543962413756,0
0.2745118688041659,0.8805840192297568,0.2235878373055452,0.0012161894752080737,0.6075097329777648,0.5991829798994082,0.7492502004981662,0.18913827677918005,0.7926888353246963,0.8461605801832004,2
0.6631318647321549,0.9304352050022504,0.3960669864194668,0.7225773722139717,0.8315526635720155,0.04519647123668913,0.3660035039157621,0.25252147461390795,0.4028299684990341,0.6009892470525083,2
0.541048683749425,0.041723996670924524,0.828349158495016,0.3444057059820449,0.4061781055984932,0.9126785428956968,0.510164956611278,0.8617105892268312,0.8407893684116202,0.007906033042097138,0
0.8563367660099362,0.39708843146758255,0.11098798858769532,0.2925991434313906,0.6869538052074233,0.6629945786296625,0.9925579730932745,0.28905248450902077,0.5266358814275749,0.7389222816337573,0
0.8909960498246254,0.010776149672744206,0.8977528154499924,0.0993333530146231,0.9716919563704218,0.4351828131340397,0.5986414526069799,0.1307533159157569,0.3746267864951591,0.4941900116036966,0
0.7422044534913133,0.021271326244149735,0.16897551409979572,0.3849208373840871,0.7268053143882506,0.49006026430127825,0.7985684938877222,0.3176784634266673,0.46616196511911534,0.4328649944415449,1
0.7885582215473221,0.4823049638471706,0.7123587867025394,0.035687540678465135,0.1294141199193386,0.923342984264468,0.05388191750857241,0.17494452525671944,0.3996029475314279,0.7289831955038967,2
0.4696615177798673,0.15390381036351364,0.7587557685313931,0.5764785453309019,0.7724679522466731,0.6855795774388908,0.39699033082439494,0.33928361564188536,0.8712379368415032,0.2891769878163204,0
0.0392891247579612,0.23177241923696645,0.9489348584282868,0.6382189539721412,0.25283883388639217,0.4457175559963048,0.535316081907668,0.43973019658716994,0.7068322289386383,0.24702322456277837,2
0.885918594578691,0.36686625859062116,0.14257487024985827,0.5593642114275145,0.21989225588729144,0.5125725171758385,0.006009109105401311,0.5977230435054595,0.611169052159849,0.6181247298597552,2
0.30106215133214587,0.3567166016552681,0.45325457093305754,0.2004578652522263,0.934020959825268,0.5337116366588679,0.22890629929470918,0.901853389267581,0.6727343287767781,0.43857161988859095,1
0.775188601864173,0.4726744052189331,0.5841692877637125,0.043075644284444436,0.13835612334031133,0.9219032648287673,0.08196188004136051,0.876328389123397,0.28675168982224297,0.5606897316936462,2
0.9401031394608397,0.41420915222417254,0.14597282939891787,0.10920563935121286,0.728271358531289,0.9527279301628147,0.575842776383105,0.13288008171130739,0.9745261649249148,0.08499652088118215,2
0.7864361354188925,0.6818190384526779,0.3235659597566811,0.9606228342084426,0.3750493564863451,0.5897259792907147,0.3576733947925267,0.5446372434118242,0.3062376438485914,0.24668118215549062,2
0.7002979461275703,0.9640023757661934,0.8533450717811112,0.3783580090868792,0.2650667207404406,0.562057270580904,0.7654557299539335,0.3409956181027226,0.6032158239427218,0.13973284277167575,1
0.32204999853580973,0.413114571366738,0.2482311496479006,0.9543505024380551,0.04687257740664974,0.48233325565464846,0.8847004627727882,0.6430433105183364,0.6227742660259328,0.7708921591276152,0
0.7709014714244371,0.9686176239700023,0.6106287655353487,0.21130426089979448,0.10186743448146873,0.7680367837753477,0.36444173762416376,0.64259795146332,0.5493764907790191,0.760534292120466,2
0.5731220291249048,0.43189804133558696,0.4767335959690705,0.9232080503076239,0.2594134550255651,0.9187956379519353,0.847073272980713,0.6562434566811103,0.22812247055692547,0.4147253832767488,1
0.2628644058369799,0.5296058466281848,0.8652307343188801,0.896167009393764,0.5680532020567917,0.13959707752224237,0.06265118788681934,0.6382218270476646,0.04373951947057142,0.09822708764146271,1
0.9197015225569837,0.6774923214983427,0.18062128157711022,0.011238850175535164,0.6512920851451767,0.20345753745591888,0.2097237554698126,0.10631289836868185,0.4767477654563701,0.34849202124928247,0
0.27527059166542656,0.39976926495960263,0.26546060174671804,0.6695176173289973,0.8110936149446992,0.10306613769271689,0.9275719298042923,0.3624668260131493,0.6418346349384193,0.2375956452639213,1
0.5496699737008804,0.5886713818610847,0.18809515817102507,0.7270143443445825,0.21426013775683705,0.5580872001306344,0.7234796778657233,0.7712614973309015,0.6303391570179525,0.8708853550677332,0
0.8976812236107369,0.37983791433466063,0.15021000435897525,0.6016714202256589,0.20733011751732888,0.2310045930222876,0.4202608820249961,0.946853137359282,0.9877055476823373,0.5691826487311192,0
0.15850314986971625,0.8935615330382171,0.9295877401615601,0.9029711412518496,0.13990008699524503,0.29850481528027417,0.11603042947488729,0.10226024164577674,0.9305845859022419,0.8791309909927857,2
0.6209244444710899,0.41757280936445174,0.3704527210057975,0.7426327476302143,0.08737368632730314,0.2821369230506582,0.7250885163689957,0.6536336834057953,0.17542663367185407,0.08876286395839317,1
0.6099949191241493,0.5464351030651202,0.8032478417087355,0.6660091277757474,0.893588622580538,0.8900006715099309,0.8144763167470291,0.7327831867690734,0.16971648322635158,0.2450015204943834,1
0.7279792711257669,0.7625596266569016,0.5234654899464727,0.6377565590940593,0.728855510219214,0.6310735470715815,0.13108081351745726,0.5842685155207078,0.9915778202418641,0.7172734171724922,0
0.5519569703329202,0.38389840780656803,0.5335706676290918,0.2596273079448642,0.645703943315274,0.39410016592963104,0.4924866706530273,0.07673298360822656,0.8536652602915797,0.07658049792548682,0
0.8142140058140732,0.7480505626958035,0.984715005359691,0.6399895536234697,0.7249938174865058,0.022147488850323804,0.7320261927587293,0.07598277631427142,0.30933106193872884,0.3425765382353223,0
0.10064956007347525,0.6188359570112111,0.46601158376428753,0.3061375168664501,0.1450485972573864,0.3369472844191477,0.26734847156695196,0.24837162855178452,0.285406950696412,0.01298316033253355,0
0.036189678197078856,0.9553265388775312,0.3425557659922389,0.9842313375405738,0.8838800682252275,0.36864012928698575,0.2994949663623354,0.3938799224626769,0.8557171628791672,0.708874828721484,1
0.9188447147256967,0.19806340159841607,0.5293326800745151,0.30698175560033025,0.5271362088686061,0.38294393604607535,0.417689904442057,0.5020969950361142,0.03565237088176543,0.5624533200011675,2
0.5814435778172924,0.33855264100589266,0.19554262229085906,0.5963382858499945,0.9982752031600806,0.974320186383225,0.230287507918161,0.19500608432927546,0.8464731626834081,0.7628178507778786,2
0.9268863234834288,0.34256120865847217,0.606791971321207,0.39960047444168667,0.0669673313075656,0.25249115132492994,0.24225163903710978,0.4332051942846197,0.49101674679136464,0.7882180713108397,0
0.13891215773815402,0.42108711982271174,0.02082108881081135,0.3171635080247315,0.5273665416449655,0.8457496825573384,0.45799145193977564,0.656119804781328,0.9444379166152393,0.7613308445790039,2
0.6351062174800292,0.2938098294094814,0.913095947955968,0.08365929355922175,0.6507682798228975,0.9645029876985751,0.7470552181854085,0.760511479104748,0.6228103929456995,0.10074264614470241,0
0.648294666369161,0.36523011684811346,0.004527731810979541,0.1863192782746802,0.8040649846163914,0.31702802441057,0.6591095193510615,0.6744325487891532,0.7962781195228306,0.05380097503048897,1
0.21176865207038098,0.06337250729457544,0.3443003387025865,0.6540781587632862,0.4496787240272213,0.24692212504776545,0.9329077133187733,0.47842778374029715,0.11369696220118408,0.6495735556304859,2
0.9515914995116455,0.29607047958483246,0.1043890932288728,0.5710063089074331,0.1723459746346705,0.32247132957401925,0.49344647286950183,0.6580660220201724,0.3216870415374732,0.8267022565089612,0
0.9736789350880626,0.46304197166447414,0.6027200081439248,0.7913770534851812,0.8752811018365797,0.17439485279330103,0.4480399975642111,0.4418408932905846,0.26846506635554335,0.3977404021294455,2
